t,amk_torque_target_mirror_left,amk_actual_torque_left,amk_actual_velocity_left,amk_status_left
1751195574.676900,106.300000,57.500000,-6224.000000,63744.000000
1751195574.686900,106.300000,57.700000,-6248.000000,63744.000000
1751195574.696900,106.300000,51.500000,-6259.000000,63744.000000
1751195574.707000,106.300000,58.700000,-6283.000000,63744.000000
1751195574.716900,108.100000,53.400000,-6310.000000,63744.000000
1751195574.726900,108.100000,58.900000,-6328.000000,63744.000000
1751195574.736900,108.100000,51.500000,-6349.000000,63744.000000
1751195574.746900,108.100000,54.700000,-6388.000000,63744.000000
1751195574.757000,108.100000,60.300000,-6400.000000,63744.000000
1751195574.766900,110.500000,53.200000,-6395.000000,63744.000000
1751195574.776900,110.500000,57.000000,-6389.000000,63744.000000
1751195574.786900,110.500000,61.200000,-6410.000000,63744.000000
1751195574.796900,110.500000,52.900000,-6444.000000,63744.000000
1751195574.807250,110.500000,53.100000,-6450.000000,63744.000000
1751195574.816900,110.500000,59.300000,-6471.000000,63744.000000
1751195574.826850,110.500000,61.400000,-6494.000000,63744.000000
1751195574.836900,110.500000,58.200000,-6505.000000,63744.000000
1751195574.846900,110.500000,54.300000,-6514.000000,63744.000000
1751195574.857050,110.500000,52.700000,-6552.000000,63744.000000
1751195574.866900,111.100000,53.500000,-6573.000000,63744.000000
1751195574.876900,111.100000,52.900000,-6600.000000,63744.000000
1751195574.886850,111.100000,54.900000,-6581.000000,63744.000000
1751195574.896900,111.100000,52.900000,-6609.000000,63744.000000
1751195574.907000,111.100000,54.100000,-6627.000000,63744.000000
1751195574.916900,111.100000,53.700000,-6653.000000,63744.000000
1751195574.926900,111.100000,55.300000,-6664.000000,63744.000000
1751195574.936900,111.100000,59.000000,-6692.000000,63744.000000
1751195574.946850,111.100000,61.300000,-6711.000000,63744.000000
1751195574.957000,111.100000,59.900000,-6715.000000,63744.000000
1751195574.966900,110.500000,55.900000,-6744.000000,63744.000000
1751195574.976850,110.500000,55.100000,-6766.000000,63744.000000
1751195574.986900,110.500000,60.000000,-6784.000000,63744.000000
1751195574.996900,110.500000,59.500000,-6773.000000,63744.000000
1751195575.007250,110.500000,53.800000,-6783.000000,63744.000000
1751195575.016900,110.500000,59.600000,-6808.000000,63744.000000
1751195575.026900,110.500000,59.400000,-6844.000000,63744.000000
1751195575.036900,110.500000,56.500000,-6858.000000,63744.000000
1751195575.046900,110.500000,61.300000,-6883.000000,63744.000000
1751195575.057000,110.500000,55.600000,-6900.000000,63744.000000
1751195575.066900,110.500000,62.700000,-6905.000000,63744.000000
1751195575.076850,110.500000,55.300000,-6937.000000,63744.000000
1751195575.086900,110.500000,60.100000,-6961.000000,63744.000000
1751195575.096900,110.500000,59.500000,-6988.000000,63744.000000
1751195575.107050,110.500000,57.400000,-6969.000000,63744.000000
1751195575.116900,111.100000,59.900000,-6993.000000,63744.000000
1751195575.126900,111.100000,59.700000,-7019.000000,63744.000000
1751195575.136850,111.100000,58.100000,-7034.000000,63744.000000
1751195575.146900,111.100000,60.800000,-7052.000000,63744.000000
1751195575.157250,111.100000,63.000000,-7073.000000,63744.000000
1751195575.166850,111.100000,60.100000,-7079.000000,63744.000000
1751195575.176900,111.100000,58.500000,-7091.000000,63744.000000
1751195575.186900,111.100000,57.600000,-7132.000000,63744.000000
1751195575.196850,111.100000,58.500000,-7149.000000,63744.000000
1751195575.207000,111.100000,61.200000,-7165.000000,63744.000000
1751195575.216900,112.300000,62.800000,-7158.000000,63744.000000
1751195575.226900,112.300000,62.900000,-7181.000000,63744.000000
1751195575.236900,112.300000,61.300000,-7220.000000,63744.000000
1751195575.246900,112.300000,63.700000,-7229.000000,63744.000000
1751195575.257250,112.300000,61.400000,-7263.000000,63744.000000
1751195575.266900,111.700000,59.600000,-7275.000000,63744.000000
1751195575.276900,111.700000,61.500000,-7283.000000,63744.000000
1751195575.286900,111.700000,59.200000,-7294.000000,63744.000000
1751195575.296900,111.700000,62.900000,-7336.000000,63744.000000
1751195575.307000,111.700000,62.500000,-7355.000000,63744.000000
1751195575.316850,112.300000,61.100000,-7332.000000,63744.000000
1751195575.326850,112.300000,60.400000,-7364.000000,63744.000000
1751195575.336900,112.300000,63.000000,-7387.000000,63744.000000
1751195575.346900,112.300000,63.200000,-7421.000000,63744.000000
1751195575.357050,112.300000,61.000000,-7444.000000,63744.000000
1751195575.366900,114.100000,63.600000,-7466.000000,63744.000000
1751195575.376900,114.100000,61.400000,-7493.000000,63744.000000
1751195575.386850,114.100000,61.600000,-7493.000000,63744.000000
1751195575.396900,114.100000,63.200000,-7551.000000,63744.000000
1751195575.407000,114.100000,61.900000,-7560.000000,63744.000000
1751195575.416850,115.300000,64.700000,-7549.000000,63744.000000
1751195575.426900,115.300000,63.200000,-7578.000000,63744.000000
1751195575.436900,115.300000,63.300000,-7611.000000,63744.000000
1751195575.446850,115.300000,65.100000,-7629.000000,63744.000000
1751195575.457050,115.300000,63.900000,-7664.000000,63744.000000
1751195575.466850,114.700000,62.300000,-7671.000000,63744.000000
1751195575.476850,114.700000,63.400000,-7688.000000,63744.000000
1751195575.486900,114.700000,59.900000,-7706.000000,63744.000000
1751195575.496900,114.700000,67.000000,-7748.000000,63744.000000
1751195575.507000,114.700000,64.600000,-7749.000000,63744.000000
1751195575.516900,114.700000,63.600000,-7719.000000,63744.000000
1751195575.526900,114.700000,66.600000,-7747.000000,63744.000000
1751195575.536850,114.700000,64.100000,-7785.000000,63744.000000
1751195575.546900,114.700000,67.300000,-7787.000000,63744.000000
1751195575.557050,114.700000,65.200000,-7824.000000,63744.000000
1751195575.566850,115.900000,69.000000,-7846.000000,63744.000000
1751195575.576850,115.900000,64.200000,-7845.000000,63744.000000
1751195575.586900,115.900000,62.200000,-7893.000000,63744.000000
1751195575.596850,115.900000,69.200000,-7915.000000,63744.000000
1751195575.607250,115.900000,64.600000,-7907.000000,63744.000000
1751195575.616900,125.500000,62.000000,-7911.000000,63744.000000
1751195575.626850,125.500000,66.600000,-7922.000000,63744.000000
1751195575.636850,125.500000,64.300000,-7963.000000,63744.000000
1751195575.646900,125.500000,61.100000,-7995.000000,63744.000000
1751195575.657000,125.500000,63.300000,-8007.000000,63744.000000
1751195575.666850,132.000000,64.500000,-8024.000000,63744.000000
1751195575.676900,132.000000,63.400000,-8039.000000,63744.000000
1751195575.686900,132.000000,68.800000,-8074.000000,63744.000000
1751195575.696850,132.000000,61.400000,-8085.000000,63744.000000
1751195575.707300,132.000000,68.400000,-8054.000000,63744.000000
1751195575.716850,139.200000,70.900000,-8081.000000,63744.000000
1751195575.726850,139.200000,63.000000,-8118.000000,63744.000000
1751195575.736900,139.200000,67.200000,-8128.000000,63744.000000
1751195575.746900,139.200000,71.700000,-8150.000000,63744.000000
1751195575.757000,139.200000,64.400000,-8181.000000,63744.000000
1751195575.766900,141.600000,69.400000,-8185.000000,63744.000000
1751195575.776900,141.600000,65.600000,-8233.000000,63744.000000
1751195575.786850,141.600000,68.900000,-8264.000000,63744.000000
1751195575.796900,141.600000,70.700000,-8228.000000,63744.000000
1751195575.807050,141.600000,70.900000,-8262.000000,63744.000000
1751195575.816850,142.800000,68.300000,-8300.000000,63744.000000
1751195575.826850,142.800000,66.400000,-8309.000000,63744.000000
1751195575.836900,142.800000,67.800000,-8338.000000,63744.000000
1751195575.846850,142.800000,67.600000,-8366.000000,63744.000000
1751195575.857050,142.800000,69.400000,-8363.000000,63744.000000
1751195575.866900,142.800000,69.500000,-8413.000000,63744.000000
1751195575.876850,142.800000,69.700000,-8443.000000,63744.000000
1751195575.886850,142.800000,70.000000,-8415.000000,63744.000000
1751195575.896900,142.800000,68.500000,-8453.000000,63744.000000
1751195575.907050,142.800000,67.200000,-8493.000000,63744.000000
1751195575.916850,142.800000,74.200000,-8503.000000,63744.000000
1751195575.926900,142.800000,75.800000,-8527.000000,63744.000000
1751195575.936850,142.800000,71.400000,-8564.000000,63744.000000
1751195575.946850,142.800000,72.100000,-8552.000000,63744.000000
1751195575.957000,142.800000,72.500000,-8602.000000,63744.000000
1751195575.966850,143.400000,75.000000,-8616.000000,63744.000000
1751195575.976850,143.400000,68.400000,-8642.000000,63744.000000
1751195575.986900,143.400000,73.700000,-8633.000000,63744.000000
1751195575.996850,143.400000,71.900000,-8687.000000,63744.000000
1751195576.007250,143.400000,74.700000,-8696.000000,63744.000000
1751195576.016900,142.200000,77.400000,-8727.000000,63744.000000
1751195576.026850,142.200000,77.000000,-8750.000000,63744.000000
1751195576.036850,142.200000,73.300000,-8776.000000,63744.000000
1751195576.046900,142.200000,75.000000,-8820.000000,63744.000000
1751195576.057050,142.200000,77.800000,-8822.000000,63744.000000
1751195576.066850,142.200000,72.200000,-8825.000000,63744.000000
1751195576.076850,142.200000,78.100000,-8837.000000,63744.000000
1751195576.086850,142.200000,77.800000,-8869.000000,63744.000000
1751195576.096850,142.200000,77.600000,-8905.000000,63744.000000
1751195576.107050,142.200000,77.200000,-8937.000000,63744.000000
1751195576.116850,136.200000,75.700000,-8927.000000,63744.000000
1751195576.126850,136.200000,74.400000,-8981.000000,63744.000000
1751195576.136850,136.200000,77.200000,-8997.000000,63744.000000
1751195576.146850,136.200000,78.200000,-8978.000000,63744.000000
1751195576.157300,136.200000,78.000000,-8989.000000,63744.000000
1751195576.166850,132.000000,77.300000,-9043.000000,63744.000000
1751195576.176850,132.000000,75.900000,-9077.000000,63744.000000
1751195576.186850,132.000000,79.900000,-9106.000000,63744.000000
1751195576.196850,132.000000,77.900000,-9112.000000,63744.000000
1751195576.207300,132.000000,77.100000,-9140.000000,63744.000000
1751195576.216850,132.000000,78.200000,-9173.000000,63744.000000
1751195576.226850,132.000000,81.700000,-9148.000000,63744.000000
1751195576.236900,132.000000,78.800000,-9172.000000,63744.000000
1751195576.246850,132.000000,78.700000,-9213.000000,63744.000000
1751195576.257300,132.000000,79.800000,-9233.000000,63744.000000
1751195576.266900,132.600000,76.900000,-9252.000000,63744.000000
1751195576.276850,132.600000,83.700000,-9286.000000,63744.000000
1751195576.286850,132.600000,74.300000,-9357.000000,63744.000000
1751195576.296900,132.600000,85.700000,-9395.000000,63744.000000
1751195576.307050,132.600000,84.700000,-9344.000000,63744.000000
1751195576.316850,132.600000,78.500000,-9371.000000,63744.000000
1751195576.326850,132.600000,85.700000,-9446.000000,63744.000000
1751195576.336850,132.600000,82.900000,-9441.000000,63744.000000
1751195576.346850,132.600000,81.900000,-9475.000000,63744.000000
1751195576.357300,132.600000,82.900000,-9497.000000,63744.000000
1751195576.366850,135.000000,85.200000,-9531.000000,63744.000000
1751195576.376850,135.000000,88.100000,-9565.000000,63744.000000
1751195576.386850,135.000000,86.400000,-9541.000000,63744.000000
1751195576.396850,135.000000,81.200000,-9565.000000,63744.000000
1751195576.407000,135.000000,82.400000,-9611.000000,63744.000000
1751195576.416850,134.400000,84.400000,-9629.000000,63744.000000
1751195576.426850,134.400000,86.100000,-9648.000000,63744.000000
1751195576.436850,134.400000,90.100000,-9660.000000,63744.000000
1751195576.446850,134.400000,81.200000,-9714.000000,63744.000000
1751195576.457300,134.400000,86.200000,-9748.000000,63744.000000
1751195576.466850,134.400000,83.400000,-9722.000000,63744.000000
1751195576.476850,134.400000,88.400000,-9737.000000,63744.000000
1751195576.486850,134.400000,83.700000,-9810.000000,63744.000000
1751195576.496850,134.400000,80.600000,-9823.000000,63744.000000
1751195576.507300,134.400000,84.800000,-9833.000000,63744.000000
1751195576.516850,134.400000,80.400000,-9825.000000,63744.000000
1751195576.526850,134.400000,85.000000,-9883.000000,63744.000000
1751195576.536850,134.400000,86.400000,-9877.000000,63744.000000
1751195576.546850,134.400000,81.300000,-9852.000000,63744.000000
1751195576.557300,134.400000,93.100000,-9881.000000,63744.000000
1751195576.566850,132.600000,83.300000,-9910.000000,63744.000000
1751195576.576850,132.600000,89.100000,-9956.000000,63744.000000
1751195576.586850,132.600000,91.300000,-9978.000000,63744.000000
1751195576.596850,132.600000,86.500000,-10006.000000,63744.000000
1751195576.607250,132.600000,91.700000,-10042.000000,63744.000000
1751195576.616850,132.600000,91.200000,-10014.000000,63744.000000
1751195576.626850,132.600000,82.400000,-10035.000000,63744.000000
1751195576.636850,132.600000,83.000000,-10084.000000,63744.000000
1751195576.646850,132.600000,94.300000,-10106.000000,63744.000000
1751195576.657050,132.600000,91.400000,-10111.000000,63744.000000
1751195576.666850,132.600000,95.500000,-10080.000000,63744.000000
1751195576.676850,132.600000,85.000000,-10137.000000,63744.000000
1751195576.686850,132.600000,85.200000,-10147.000000,63744.000000
1751195576.696850,132.600000,90.700000,-10130.000000,63744.000000
1751195576.707050,132.600000,87.300000,-10168.000000,63744.000000
1751195576.716850,132.600000,88.400000,-10215.000000,63744.000000
1751195576.726850,132.600000,93.600000,-10266.000000,63744.000000
1751195576.736850,132.600000,88.600000,-10309.000000,63744.000000
1751195576.746850,132.600000,89.700000,-10351.000000,63744.000000
1751195576.757300,132.600000,93.100000,-10371.000000,63744.000000
1751195576.766850,134.400000,90.400000,-10333.000000,63744.000000
1751195576.776850,134.400000,88.900000,-10355.000000,63744.000000
1751195576.786850,134.400000,90.500000,-10406.000000,63744.000000
1751195576.796850,134.400000,89.900000,-10439.000000,63744.000000
1751195576.807050,134.400000,87.900000,-10453.000000,63744.000000
1751195576.816850,131.400000,92.700000,-10473.000000,63744.000000
1751195576.826850,131.400000,92.100000,-10464.000000,63744.000000
1751195576.836850,131.400000,94.400000,-10470.000000,63744.000000
1751195576.846850,131.400000,91.200000,-10510.000000,63744.000000
1751195576.857300,131.400000,85.700000,-10595.000000,63744.000000
1751195576.866850,127.800000,86.500000,-10769.000000,63744.000000
1751195576.876850,127.800000,82.800000,-10993.000000,63744.000000
1751195576.886850,127.800000,95.400000,-11062.000000,63744.000000
1751195576.896850,127.800000,101.900000,-10863.000000,63744.000000
1751195576.907050,127.800000,97.300000,-10604.000000,63744.000000
1751195576.916850,128.400000,88.800000,-10676.000000,63744.000000
1751195576.926850,128.400000,89.300000,-10742.000000,63744.000000
1751195576.936850,128.400000,90.400000,-10758.000000,63744.000000
1751195576.946850,128.400000,84.300000,-10772.000000,63744.000000
1751195576.957050,128.400000,86.400000,-10783.000000,63744.000000
1751195576.966850,123.100000,89.800000,-10791.000000,63744.000000
1751195576.976850,123.100000,92.700000,-10758.000000,63744.000000
1751195576.986850,123.100000,89.800000,-10775.000000,63744.000000
1751195576.996850,123.100000,89.000000,-10823.000000,63744.000000
1751195577.007300,123.100000,81.800000,-10970.000000,63744.000000
1751195577.016850,121.300000,93.000000,-11214.000000,63744.000000
1751195577.026850,121.300000,79.100000,-11464.000000,63744.000000
1751195577.036850,121.300000,59.400000,-11591.000000,63744.000000
1751195577.046850,121.300000,50.000000,-11341.000000,63744.000000
1751195577.057050,121.300000,89.200000,-10911.000000,63744.000000
1751195577.066850,123.100000,99.300000,-10996.000000,63744.000000
1751195577.076850,123.100000,83.800000,-11041.000000,63744.000000
1751195577.086850,123.100000,94.900000,-11022.000000,63744.000000
1751195577.096850,123.100000,90.000000,-11067.000000,63744.000000
1751195577.107300,123.100000,88.200000,-11098.000000,63744.000000
1751195577.116850,115.300000,96.200000,-11061.000000,63744.000000
1751195577.126850,115.300000,84.000000,-11088.000000,63744.000000
1751195577.136850,115.300000,98.200000,-11136.000000,63744.000000
1751195577.146850,115.300000,89.300000,-11175.000000,63744.000000
1751195577.157300,115.300000,83.300000,-11220.000000,63744.000000
1751195577.166850,111.700000,81.800000,-11336.000000,63744.000000
1751195577.176850,111.700000,90.600000,-11276.000000,63744.000000
1751195577.186850,111.700000,98.600000,-11259.000000,63744.000000
1751195577.196850,111.700000,81.900000,-11315.000000,63744.000000
1751195577.207300,111.700000,72.900000,-11328.000000,63744.000000
1751195577.216850,111.700000,76.400000,-11348.000000,63744.000000
1751195577.226850,111.700000,84.500000,-11335.000000,63744.000000
1751195577.236850,111.700000,78.200000,-11366.000000,63744.000000
1751195577.246850,111.700000,84.300000,-11306.000000,63744.000000
1751195577.257050,111.700000,87.100000,-11333.000000,63744.000000
1751195577.266850,106.300000,77.200000,-11365.000000,63744.000000
1751195577.276850,106.300000,77.000000,-11398.000000,63744.000000
1751195577.286850,106.300000,68.400000,-11406.000000,63744.000000
1751195577.296850,106.300000,69.000000,-11447.000000,63744.000000
1751195577.307050,106.300000,60.600000,-11436.000000,63744.000000
1751195577.316850,106.300000,63.400000,-11414.000000,63744.000000
1751195577.326850,106.300000,58.100000,-11452.000000,63744.000000
1751195577.336850,106.300000,52.500000,-11455.000000,63744.000000
1751195577.346850,106.300000,46.900000,-11470.000000,63744.000000
1751195577.357050,106.300000,40.800000,-11461.000000,63744.000000
1751195577.366850,104.500000,34.300000,-11487.000000,63744.000000
1751195577.376850,104.500000,37.900000,-11459.000000,63744.000000
1751195577.386850,104.500000,40.700000,-11480.000000,63744.000000
1751195577.396850,104.500000,39.200000,-11525.000000,63744.000000
1751195577.407050,104.500000,34.400000,-11556.000000,63744.000000
1751195577.416850,102.800000,27.000000,-11558.000000,63744.000000
1751195577.426850,102.800000,27.900000,-11603.000000,63744.000000
1751195577.436850,102.800000,31.800000,-11615.000000,63744.000000
1751195577.446850,102.800000,27.300000,-11571.000000,63744.000000
1751195577.457050,102.800000,26.300000,-11605.000000,63744.000000
1751195577.466850,102.800000,30.200000,-11630.000000,63744.000000
1751195577.476850,102.800000,20.500000,-11631.000000,63744.000000
1751195577.486850,102.800000,23.100000,-11610.000000,63744.000000
1751195577.496850,102.800000,23.200000,-11658.000000,63744.000000
1751195577.507300,102.800000,17.000000,-11599.000000,63744.000000
1751195577.516850,102.800000,24.100000,-11635.000000,63744.000000
1751195577.526850,102.800000,18.800000,-11647.000000,63744.000000
1751195577.536850,102.800000,21.100000,-11662.000000,63744.000000
1751195577.546850,102.800000,21.500000,-11678.000000,63744.000000
1751195577.557050,102.800000,16.100000,-11713.000000,63744.000000
1751195577.566850,102.200000,16.000000,-11703.000000,63744.000000
1751195577.576850,102.200000,13.100000,-11698.000000,63744.000000
1751195577.586850,102.200000,18.900000,-11702.000000,63744.000000
1751195577.596850,102.200000,13.400000,-11724.000000,63744.000000
1751195577.607050,102.200000,13.700000,-11720.000000,63744.000000
1751195577.616850,102.800000,15.800000,-11728.000000,63744.000000
1751195577.626850,102.800000,9.000000,-11783.000000,63744.000000
1751195577.636850,102.800000,15.200000,-11718.000000,63744.000000
1751195577.646850,102.800000,11.100000,-11734.000000,63744.000000
1751195577.657050,102.800000,12.700000,-11781.000000,63744.000000
1751195577.666850,102.800000,10.800000,-11788.000000,63744.000000
1751195577.676850,102.800000,7.100000,-11787.000000,63744.000000
1751195577.686850,102.800000,12.900000,-11790.000000,63744.000000
1751195577.696850,102.800000,7.300000,-11821.000000,63744.000000
1751195577.707050,102.800000,5.300000,-11833.000000,63744.000000
1751195577.716850,102.800000,4.800000,-11865.000000,63744.000000
1751195577.726850,102.800000,6.100000,-11887.000000,63744.000000
1751195577.736850,102.800000,4.100000,-11896.000000,63744.000000
1751195577.746850,102.800000,-1.200000,-11933.000000,63744.000000
1751195577.757100,102.800000,-2.600000,-11947.000000,63744.000000
1751195577.766850,102.800000,-0.500000,-11904.000000,63744.000000
1751195577.776800,102.800000,-0.600000,-11940.000000,63744.000000
1751195577.786850,102.800000,-0.200000,-11941.000000,63744.000000
1751195577.796850,102.800000,-0.200000,-11947.000000,63744.000000
1751195577.807300,102.800000,-0.900000,-11955.000000,63744.000000
1751195577.816850,102.800000,-2.900000,-11960.000000,63744.000000
1751195577.826850,102.800000,-3.400000,-11916.000000,63744.000000
1751195577.836800,102.800000,-2.600000,-11945.000000,63744.000000
1751195577.846850,102.800000,-2.200000,-11954.000000,63744.000000
1751195577.857050,102.800000,-1.800000,-11963.000000,63744.000000
1751195577.866800,102.200000,-2.000000,-11973.000000,63744.000000
1751195577.876850,102.200000,-3.300000,-12016.000000,63744.000000
1751195577.886850,102.200000,-4.400000,-11992.000000,63744.000000
1751195577.896800,102.200000,-4.400000,-12014.000000,63744.000000
1751195577.907050,102.200000,-5.700000,-12013.000000,63744.000000
1751195577.916850,102.800000,-6.200000,-12010.000000,63744.000000
1751195577.926800,102.800000,-6.700000,-12018.000000,63744.000000
1751195577.936850,102.800000,-8.800000,-12075.000000,63744.000000
1751195577.946850,102.800000,-11.700000,-12075.000000,63744.000000
1751195577.957050,102.800000,-10.000000,-12046.000000,63744.000000
1751195577.966850,103.400000,-7.400000,-12039.000000,63744.000000
1751195577.976850,103.400000,-6.700000,-12033.000000,63744.000000
1751195577.986800,103.400000,-6.000000,-12077.000000,63744.000000
1751195577.996850,103.400000,-7.000000,-12096.000000,63744.000000
1751195578.007300,103.400000,-9.200000,-12103.000000,63744.000000
1751195578.016800,104.500000,-12.700000,-12076.000000,63744.000000
1751195578.026800,104.500000,-12.500000,-12078.000000,63744.000000
1751195578.036850,104.500000,-10.400000,-12064.000000,63744.000000
1751195578.046800,104.500000,-8.300000,-12070.000000,63744.000000
1751195578.057050,104.500000,-8.400000,-12086.000000,63744.000000
1751195578.066850,104.000000,-10.300000,-12152.000000,63744.000000
1751195578.076800,104.000000,-11.800000,-12100.000000,63744.000000
1751195578.086800,104.000000,-11.300000,-12112.000000,63744.000000
1751195578.096850,104.000000,-13.600000,-12111.000000,63744.000000
1751195578.107100,104.000000,-9.000000,-12098.000000,63744.000000
1751195578.116800,104.500000,-7.600000,-12091.000000,63744.000000
1751195578.126850,104.500000,-11.600000,-12167.000000,63744.000000
1751195578.136850,104.500000,-15.000000,-12123.000000,63744.000000
1751195578.146800,104.500000,-9.900000,-12095.000000,63744.000000
1751195578.156850,104.500000,-8.900000,-12056.000000,63744.000000
1751195578.166850,104.500000,-7.100000,-12006.000000,63744.000000
1751195578.176800,104.500000,-6.600000,-11947.000000,63744.000000
1751195578.186850,104.500000,-4.900000,-11935.000000,63744.000000
1751195578.196850,104.500000,-6.900000,-12077.000000,63744.000000
1751195578.207300,104.500000,-9.700000,-12166.000000,63744.000000
1751195578.216850,95.000000,-12.300000,-12124.000000,63744.000000
1751195578.226850,95.000000,-11.300000,-12128.000000,63744.000000
1751195578.236800,95.000000,-14.100000,-12167.000000,63744.000000
1751195578.246850,95.000000,-10.300000,-12189.000000,63744.000000
1751195578.256850,95.000000,-13.300000,-12197.000000,63744.000000
1751195578.266850,45.400000,-23.600000,-12160.000000,63744.000000
1751195578.276800,45.400000,-18.000000,-12200.000000,63744.000000
1751195578.286850,45.400000,-16.800000,-12210.000000,63744.000000
1751195578.296800,45.400000,-17.300000,-12196.000000,63744.000000
1751195578.306800,45.400000,-15.300000,-12215.000000,63744.000000
1751195578.316850,1.800000,-31.200000,-12151.000000,63744.000000
1751195578.326850,1.800000,-32.200000,-12118.000000,63744.000000
1751195578.336800,1.800000,-28.600000,-12114.000000,63744.000000
1751195578.346850,1.800000,-23.200000,-12069.000000,63744.000000
1751195578.356850,1.800000,-23.300000,-12072.000000,63744.000000
1751195578.366800,0.000000,-21.400000,-12047.000000,63744.000000
1751195578.376850,0.000000,-20.000000,-12001.000000,63744.000000
1751195578.386850,0.000000,-16.900000,-11979.000000,63744.000000
1751195578.396800,0.000000,-16.100000,-11978.000000,63744.000000
1751195578.406850,0.000000,-14.200000,-11905.000000,63744.000000
1751195578.416850,0.000000,-13.600000,-11948.000000,63744.000000
1751195578.426800,0.000000,-12.600000,-11943.000000,63744.000000
1751195578.436850,0.000000,-14.900000,-11924.000000,63744.000000
1751195578.446850,0.000000,-15.900000,-11867.000000,63744.000000
1751195578.456850,0.000000,-9.300000,-11825.000000,63744.000000
1751195578.466850,0.000000,-7.700000,-11824.000000,63744.000000
1751195578.476850,0.000000,-14.000000,-11942.000000,63744.000000
1751195578.486800,0.000000,-14.300000,-11968.000000,63744.000000
1751195578.496850,0.000000,-14.600000,-11960.000000,63744.000000
1751195578.506850,0.000000,-12.900000,-11915.000000,63744.000000
1751195578.516800,0.000000,-11.600000,-11840.000000,63744.000000
1751195578.526800,0.000000,-8.800000,-11836.000000,63744.000000
1751195578.536850,0.000000,-9.400000,-11813.000000,63744.000000
1751195578.546800,0.000000,-8.300000,-11782.000000,63744.000000
1751195578.556800,0.000000,-5.000000,-11742.000000,63744.000000
1751195578.566850,0.000000,-3.900000,-11702.000000,63744.000000
1751195578.576800,0.000000,-0.600000,-11620.000000,63744.000000
1751195578.586800,0.000000,-0.200000,-11601.000000,63744.000000
1751195578.596850,0.000000,0.900000,-11560.000000,63744.000000
1751195578.606850,0.000000,2.400000,-11527.000000,63744.000000
1751195578.616800,0.000000,0.300000,-11533.000000,63744.000000
1751195578.626850,0.000000,-0.400000,-11544.000000,63744.000000
1751195578.636850,0.000000,-0.900000,-11502.000000,63744.000000
1751195578.646800,0.000000,0.600000,-11434.000000,63744.000000
1751195578.656850,0.000000,1.000000,-11395.000000,63744.000000
1751195578.666850,0.000000,-0.400000,-11384.000000,63744.000000
1751195578.676800,0.000000,-0.700000,-11383.000000,63744.000000
1751195578.686850,0.000000,0.600000,-11330.000000,63744.000000
1751195578.696800,0.000000,-1.100000,-11315.000000,63744.000000
1751195578.707100,0.000000,1.900000,-11195.000000,63744.000000
1751195578.716850,0.000000,1.500000,-11140.000000,63744.000000
1751195578.726850,0.000000,-0.100000,-11080.000000,63744.000000
1751195578.736800,0.000000,0.800000,-11038.000000,63744.000000
1751195578.746850,0.000000,0.700000,-10983.000000,63744.000000
1751195578.757100,0.000000,0.100000,-10948.000000,63744.000000
1751195578.766800,0.000000,-0.300000,-10937.000000,63744.000000
1751195578.776800,0.000000,1.500000,-10864.000000,63744.000000
1751195578.786800,0.000000,1.300000,-10832.000000,63744.000000
1751195578.796800,0.000000,0.800000,-10788.000000,63744.000000
1751195578.806850,0.000000,0.800000,-10770.000000,63744.000000
1751195578.816850,0.000000,0.600000,-10750.000000,63744.000000
1751195578.826800,0.000000,-0.400000,-10741.000000,63744.000000
1751195578.836800,0.000000,-0.100000,-10720.000000,63744.000000
1751195578.846850,0.000000,1.100000,-10657.000000,63744.000000
1751195578.857100,0.000000,0.600000,-10612.000000,63744.000000
1751195578.866800,0.000000,0.100000,-10569.000000,63744.000000
1751195578.876850,0.000000,0.700000,-10536.000000,63744.000000
1751195578.886800,0.000000,0.700000,-10481.000000,63744.000000
1751195578.896800,0.000000,-0.500000,-10476.000000,63744.000000
1751195578.906850,0.000000,-1.500000,-10493.000000,63744.000000
1751195578.916800,0.000000,-0.300000,-10473.000000,63744.000000
1751195578.926800,0.000000,0.200000,-10465.000000,63744.000000
1751195578.936850,0.000000,0.800000,-10445.000000,63744.000000
1751195578.946800,0.000000,-0.100000,-10457.000000,63744.000000
1751195578.956850,0.000000,-0.500000,-10475.000000,63744.000000
1751195578.966850,0.000000,-0.100000,-10470.000000,63744.000000
1751195578.976800,0.000000,-0.100000,-10460.000000,63744.000000
1751195578.986800,0.000000,1.200000,-10419.000000,63744.000000
1751195578.996850,0.000000,0.400000,-10409.000000,63744.000000
1751195579.006850,0.000000,0.000000,-10375.000000,63744.000000
1751195579.016800,0.000000,-0.400000,-10363.000000,63744.000000
1751195579.026800,0.000000,0.200000,-10336.000000,63744.000000
1751195579.036800,0.000000,-0.600000,-10324.000000,63744.000000
1751195579.046800,0.000000,0.100000,-10297.000000,63744.000000
1751195579.056850,0.000000,0.800000,-10234.000000,63744.000000
1751195579.066850,0.000000,-0.400000,-10233.000000,63744.000000
1751195579.076800,0.000000,-0.200000,-10213.000000,63744.000000
1751195579.086800,0.000000,0.400000,-10156.000000,63744.000000
1751195579.096800,0.000000,0.600000,-10094.000000,63744.000000
1751195579.106850,0.000000,-0.200000,-10091.000000,63744.000000
1751195579.116800,0.000000,-0.500000,-10109.000000,63744.000000
1751195579.126800,0.000000,0.500000,-10091.000000,63744.000000
